0.665055,-0.943591,0.651213,-1.099090
0.892422,-0.005277,0.906791,-0.688952
-1.289339,2.766403,-1.302918,4.283458
1.245914,-1.455760,1.253641,-3.214450
-0.514052,0.638225,-0.508728,1.719033
0.665055,-0.943591,0.651213,-1.099090
0.892422,-0.005277,0.906791,-0.688952
-1.289339,2.766403,-1.302918,4.283458
1.245914,-1.455760,1.253641,-3.214450
-0.514052,0.638225,-0.508728,1.719033
